event_id,cumulative_total_tokens,reported_last_total_tokens,observed_delta_total_tokens,cumulative_input,reported_last_input,observed_delta_input,cumulative_cached_input,reported_last_cached_input,observed_delta_cached_input,cumulative_cache_write_input,reported_last_cache_write_input,observed_delta_cache_write_input,cumulative_output,reported_last_output,observed_delta_output,cumulative_reasoning_output,reported_last_reasoning_output,observed_delta_reasoning_output
17555,247680056,225051,225051,245759141,224904,224904,234177920,224256,224256,0,0,0,1920915,147,147,929078,0,0
17577,247915399,235343,235343,245990486,231345,231345,234402688,224768,224768,0,0,0,1924913,3998,3998,932935,3857,3857
17589,248161669,246270,246270,246235344,244858,244858,234633856,231168,231168,0,0,0,1926325,1412,1412,934135,1200,1200
17595,248161669,13617,0,246235344,0,0,234633856,0,0,0,0,0,1926325,0,0,934135,0,0
17605,248183016,21347,21347,246256461,21117,21117,234645760,11904,11904,0,0,0,1926555,230,230,934182,47,47
17612,248208141,25125,25125,246281226,24765,24765,234657664,11904,11904,0,0,0,1926915,360,360,934182,0,0
17620,248241896,33755,33755,246314369,33143,33143,234682240,24576,24576,0,0,0,1927527,612,612,934450,268,268
17630,248292812,50916,50916,246361990,47621,47621,234715264,33024,33024,0,0,0,1930822,3295,3295,934528,78,78
17638,248351427,58615,58615,246420104,58114,58114,234762752,47488,47488,0,0,0,1931323,501,501,934769,241,241
17646,248423095,71668,71668,246490899,70795,70795,234820736,57984,57984,0,0,0,1932196,873,873,935285,516,516
17655,248503498,80403,80403,246570934,80035,80035,234891392,70656,70656,0,0,0,1932564,368,368,935329,44,44
17665,248591774,88276,88276,246658716,87782,87782,234971264,79872,79872,0,0,0,1933058,494,494,935368,39,39
17677,248691519,99745,99745,246757971,99255,99255,235058816,87552,87552,0,0,0,1933548,490,490,935477,109,109
17687,248806606,115087,115087,246872765,114794,114794,235157888,99072,99072,0,0,0,1933841,293,293,935494,17,17
17695,248928478,121872,121872,246994178,121413,121413,235272192,114304,114304,0,0,0,1934300,459,459,935564,70,70
17703,249051059,122581,122581,247116507,122329,122329,235393152,120960,120960,0,0,0,1934552,252,252,935648,84,84
17711,249175157,124098,124098,247240362,123855,123855,235515392,122240,122240,0,0,0,1934795,243,243,935683,35,35
17719,249302156,126999,126999,247367186,126824,126824,235639168,123776,123776,0,0,0,1934970,175,175,935712,29,29
17731,249438208,136052,136052,247501857,134671,134671,235765888,126720,126720,0,0,0,1936351,1381,1381,936746,1034,1034
17740,249583951,145743,145743,247646249,144392,144392,235900032,134144,134144,0,0,0,1937702,1351,1351,937772,1026,1026
17747,249734031,150080,150080,247795894,149645,149645,236044288,144256,144256,0,0,0,1938137,435,435,937992,220,220
17758,249887875,153844,153844,247948437,152543,152543,236193792,149504,149504,0,0,0,1939438,1301,1301,938087,95,95
17769,250042037,154162,154162,248102498,154061,154061,236345728,151936,151936,0,0,0,1939539,101,101,938128,41,41
17781,250208465,166428,166428,248268348,165850,165850,236499584,153856,153856,0,0,0,1940117,578,578,938644,516,516
17796,250389808,181343,181343,248448800,180452,180452,236664960,165376,165376,0,0,0,1941008,891,891,939471,827,827
17809,250591962,202154,202154,248646498,197698,197698,236844928,179968,179968,0,0,0,1945464,4456,4456,940977,1506,1506
17817,250794492,202530,202530,248848710,202212,202212,237042560,197632,197632,0,0,0,1945782,318,318,941175,198,198
17832,251003268,208776,208776,249053145,204435,204435,237244672,202112,202112,0,0,0,1950123,4341,4341,943324,2149,2149
17841,251213972,210704,210704,249261991,208846,208846,237448960,204288,204288,0,0,0,1951981,1858,1858,943460,136,136
17849,251426057,212085,212085,249473069,211078,211078,237657728,208768,208768,0,0,0,1952988,1007,1007,943755,295,295
17856,251638371,212314,212314,249685247,212178,212178,237868672,210944,210944,0,0,0,1953124,136,136,943792,37,37
17870,251855042,216671,216671,249897881,212634,212634,238080768,212096,212096,0,0,0,1957161,4037,4037,945273,1481,1481
17880,252076053,221011,221011,250116895,219014,219014,238293248,212480,212480,0,0,0,1959158,1997,1997,946307,1034,1034
17888,252297666,221613,221613,250338258,221363,221363,238512128,218880,218880,0,0,0,1959408,250,250,946349,42,42
17897,252528719,231053,231053,250568587,230329,230329,238733312,221184,221184,0,0,0,1960132,724,724,946778,429,429
17906,252769668,240949,240949,250808348,239761,239761,238963456,230144,230144,0,0,0,1961320,1188,1188,947812,1034,1034
17912,252769668,13005,0,250808348,0,0,238963456,0,0,0,0,0,1961320,0,0,947812,0,0
17923,252790262,20594,20594,250828758,20410,20410,238975360,11904,11904,0,0,0,1961504,184,184,947857,45,45
17931,252812272,22010,22010,250850608,21850,21850,238995584,20224,20224,0,0,0,1961664,160,160,947857,0,0
17942,252841504,29232,29232,250879578,28970,28970,239017216,21632,21632,0,0,0,1961926,262,262,947950,93,93
17954,252881555,40051,40051,250919249,39671,39671,239029120,11904,11904,0,0,0,1962306,380,380,948020,70,70
17962,252925338,43783,43783,250962368,43119,43119,239068672,39552,39552,0,0,0,1962970,664,664,948536,516,516
17970,252971993,46655,46655,251008396,46028,46028,239111552,42880,42880,0,0,0,1963597,627,627,949052,516,516
17977,253027126,55133,55133,251063423,55027,55027,239157376,45824,45824,0,0,0,1963703,106,106,949067,15,15
17987,253091886,64760,64760,251126396,62973,62973,239212288,54912,54912,0,0,0,1965490,1787,1787,949583,516,516
17996,253157396,65510,65510,251191214,64818,64818,239275136,62848,62848,0,0,0,1966182,692,692,950099,516,516
18005,253232627,75231,75231,251265265,74051,74051,239339776,64640,64640,0,0,0,1967362,1180,1180,951133,1034,1034
18013,253309138,76511,76511,251340765,75500,75500,239413632,73856,73856,0,0,0,1968373,1011,1011,951183,50,50
18021,253385838,76700,76700,251417335,76570,76570,239488896,75264,75264,0,0,0,1968503,130,130,951217,34,34
18033,253469174,83336,83336,251499462,82127,82127,239565312,76416,76416,0,0,0,1969712,1209,1209,952225,1008,1008
18041,253561857,92683,92683,251591520,92058,92058,239647232,81920,81920,0,0,0,1970337,625,625,952741,516,516
18049,253663294,101437,101437,251692326,100806,100806,239739136,91904,91904,0,0,0,1970968,631,631,952783,42,42
18054,253767716,104422,104422,251796689,104363,104363,239839744,100608,100608,0,0,0,1971027,59,59,952783,0,0
18062,253880233,112517,112517,251909095,112406,112406,239943936,104192,104192,0,0,0,1971138,111,111,952811,28,28
18071,253996758,116525,116525,252025138,116043,116043,240056192,112256,112256,0,0,0,1971620,482,482,953161,350,350
18078,254122335,125577,125577,252150401,125263,125263,240172032,115840,115840,0,0,0,1971934,314,314,953298,137,137
18088,254249137,126802,126802,252276091,125690,125690,240297088,125056,125056,0,0,0,1973046,1112,1112,954332,1034,1034
18095,254381565,132428,132428,252408004,131913,131913,240422656,125568,125568,0,0,0,1973561,515,515,954644,312,312
18107,254514418,132853,132853,252540657,132653,132653,240554368,131712,131712,0,0,0,1973761,200,200,954654,10,10
18115,254655711,141293,141293,252681734,141077,141077,240686848,132480,132480,0,0,0,1973977,216,216,954781,127,127
18123,254801624,145913,145913,252825807,144073,144073,240827264,140416,140416,0,0,0,1975817,1840,1840,955246,465,465
18130,254948629,147005,147005,252971923,146116,146116,240970752,143488,143488,0,0,0,1976706,889,889,955323,77,77
18140,255095968,147339,147339,253118998,147075,147075,241116800,146048,146048,0,0,0,1976970,264,264,955355,32,32
18154,255245761,149793,149793,253267024,148026,148026,241263744,146944,146944,0,0,0,1978737,1767,1767,957050,1695,1695
18166,255398525,152764,152764,253417610,150586,150586,241411712,147968,147968,0,0,0,1980915,2178,2178,958506,1456,1456
18175,255551578,153053,153053,253570447,152837,152837,241562240,150528,150528,0,0,0,1981131,216,216,958610,104,104
18183,255706424,154846,154846,253724628,154181,154181,241714944,152704,152704,0,0,0,1981796,665,665,959102,492,492
18192,255862810,156386,156386,253880179,155551,155551,241869056,154112,154112,0,0,0,1982631,835,835,959326,224,224
18200,256020394,157584,157584,254036660,156481,156481,242024576,155520,155520,0,0,0,1983734,1103,1103,959445,119,119
18209,256179922,159528,159528,254194777,158117,158117,242180992,156416,156416,0,0,0,1985145,1411,1411,959869,424,424
18217,256339798,159876,159876,254354509,159732,159732,242339072,158080,158080,0,0,0,1985289,144,144,959925,56,56
18225,256501170,161372,161372,254514980,160471,160471,242498688,159616,159616,0,0,0,1986190,901,901,960230,305,305
18236,256664217,163047,163047,254676462,161482,161482,242659072,160384,160384,0,0,0,1987755,1565,1565,960608,378,378
18244,256829164,164947,164947,254841301,164839,164839,242820480,161408,161408,0,0,0,1987863,108,108,960653,45,45
18253,256996997,167833,167833,255008907,167606,167606,242985216,164736,164736,0,0,0,1988090,227,227,960683,30,30
18261,257166620,169623,169623,255178198,169291,169291,243152768,167552,167552,0,0,0,1988422,332,332,960899,216,216
18285,257344859,178239,178239,255351935,173737,173737,243321984,169216,169216,0,0,0,1992924,4502,4502,965262,4363,4363
18293,257531691,186832,186832,255538568,186633,186633,243495680,173696,173696,0,0,0,1993123,199,199,965324,62,62
18306,257728240,196549,196549,255733893,195325,195325,243682304,186624,186624,0,0,0,1994347,1224,1224,966411,1087,1087
18313,257933087,204847,204847,255938421,204528,204528,243877504,195200,195200,0,0,0,1994666,319,319,966630,219,219
18322,258147197,214110,214110,256151320,212899,212899,244081920,204416,204416,0,0,0,1995877,1211,1211,967645,1015,1015
18331,258366723,219526,219526,256369811,218491,218491,244294784,212864,212864,0,0,0,1996912,1035,1035,968593,948,948
18338,258594183,227460,227460,256597014,227203,227203,244513152,218368,218368,0,0,0,1997169,257,257,968755,162,162
18345,258832598,238415,238415,256835348,238334,238334,244740224,227072,227072,0,0,0,1997250,81,81,968783,28,28
18366,259076600,244002,244002,257075991,240643,240643,244978432,238208,238208,0,0,0,2000609,3359,3359,971886,3103,3103
18372,259076600,13180,0,257075991,0,0,244978432,0,0,0,0,0,2000609,0,0,971886,0,0
18384,259097605,21005,21005,257096735,20744,20744,244990336,11904,11904,0,0,0,2000870,261,261,971925,39,39
18395,259120158,22553,22553,257118973,22238,22238,245010944,20608,20608,0,0,0,2001185,315,315,971925,0,0
18405,259154078,33920,33920,257152584,33611,33611,245032960,22016,22016,0,0,0,2001494,309,309,972013,88,88
18419,259192442,38364,38364,257190550,37966,37966,245066368,33408,33408,0,0,0,2001892,398,398,972064,51,51
18427,259243892,51450,51450,257241751,51201,51201,245104128,37760,37760,0,0,0,2002141,249,249,972251,187,187
18433,259305520,61628,61628,257303122,61371,61371,245155200,51072,51072,0,0,0,2002398,257,257,972251,0,0
18442,259367920,62400,62400,257365382,62260,62260,245216384,61184,61184,0,0,0,2002538,140,140,972279,28,28
18451,259441538,73618,73618,257435285,69903,69903,245278464,62080,62080,0,0,0,2006253,3715,3715,972745,466,466
18460,259516228,74690,74690,257508928,73643,73643,245348224,69760,69760,0,0,0,2007300,1047,1047,973107,362,362
18469,259594290,78062,78062,257586415,77487,77487,245421696,73472,73472,0,0,0,2007875,575,575,973136,29,29
18478,259673594,79304,79304,257664613,78198,78198,245498624,76928,76928,0,0,0,2008981,1106,1106,973181,45,45
18492,259753671,80077,80077,257744138,79525,79525,245576704,78080,78080,0,0,0,2009533,552,552,973271,90,90
18500,259839646,85975,85975,257829360,85222,85222,245656192,79488,79488,0,0,0,2010286,753,753,973787,516,516
18508,259937145,97499,97499,257926136,96776,96776,245741312,85120,85120,0,0,0,2011009,723,723,974303,516,516
18516,260045839,108694,108694,258034419,108283,108283,245837952,96640,96640,0,0,0,2011420,411,411,974573,270,270
18530,260164724,118885,118885,258151553,117134,117134,245946112,108160,108160,0,0,0,2013171,1751,1751,976118,1545,1545
18546,260293919,129195,129195,258278413,126860,126860,246063104,116992,116992,0,0,0,2015506,2335,2335,978253,2135,2135
18553,260431361,137442,137442,258415648,137235,137235,246189824,126720,126720,0,0,0,2015713,207,207,978380,127,127
18560,260576897,145536,145536,258561010,145362,145362,246326912,137088,137088,0,0,0,2015887,174,174,978484,104,104
18578,260733436,156539,156539,258714428,153418,153418,246472192,145280,145280,0,0,0,2019008,3121,3121,981463,2979,2979
18590,260893583,160147,160147,258872275,157847,157847,246625536,153344,153344,0,0,0,2021308,2300,2300,982513,1050,1050
18600,261057866,164283,164283,259033450,161175,161175,246783232,157696,157696,0,0,0,2024416,3108,3108,982549,36,36
18609,261222474,164608,164608,259197840,164390,164390,246944256,161024,161024,0,0,0,2024634,218,218,982653,104,104
18618,261387769,165295,165295,259362971,165131,165131,247108608,164352,164352,0,0,0,2024798,164,164,982696,43,43
18626,261554645,166876,166876,259529111,166140,166140,247273600,164992,164992,0,0,0,2025534,736,736,983034,338,338
18640,261723447,168802,168802,259696082,166971,166971,247439616,166016,166016,0,0,0,2027365,1831,1831,984763,1729,1729
18649,261901993,178546,178546,259873459,177377,177377,247606528,166912,166912,0,0,0,2028534,1169,1169,985350,587,587
18659,262081696,179703,179703,260052142,178683,178683,247783808,177280,177280,0,0,0,2029554,1020,1020,986269,919,919
18667,262273668,191972,191972,260243527,191385,191385,247962368,178560,178560,0,0,0,2030141,587,587,986330,61,61
18675,262465926,192258,192258,260435640,192113,192113,248153600,191232,191232,0,0,0,2030286,145,145,986357,27,27
18683,262668177,202251,202251,260637644,202004,202004,248345600,192000,192000,0,0,0,2030533,247,247,986486,129,129
18695,262880507,212330,212330,260849512,211868,211868,248547456,201856,201856,0,0,0,2030995,462,462,986562,76,76
18704,263095857,215350,215350,261064665,215153,215153,248759296,211840,211840,0,0,0,2031192,197,197,986644,82,82
18713,263317336,221479,221479,261285925,221260,221260,248974336,215040,215040,0,0,0,2031411,219,219,986716,72,72
18722,263542181,224845,224845,261509471,223546,223546,249194880,220544,220544,0,0,0,2032710,1299,1299,987671,955,955
18732,263775154,232973,232973,261742160,232689,232689,249418240,223360,223360,0,0,0,2032994,284,284,987744,73,73
18742,264016497,241343,241343,261982934,240774,240774,249650816,232576,232576,0,0,0,2033563,569,569,988018,274,274
18748,264016497,13797,0,261982934,0,0,249650816,0,0,0,0,0,2033563,0,0,988018,0,0
18754,264038101,21604,21604,262004479,21545,21545,249662720,11904,11904,0,0,0,2033622,59,59,988018,0,0
18765,264061613,23512,23512,262027730,23251,23251,249684096,21376,21376,0,0,0,2033883,261,261,988032,14,14
18775,264091199,29586,29586,262056990,29260,29260,249707136,23040,23040,0,0,0,2034209,326,326,988044,12,12
18784,264128518,37319,37319,262094045,37055,37055,249736192,29056,29056,0,0,0,2034473,264,264,988148,104,104
18794,264176259,47741,47741,262141038,46993,46993,249773056,36864,36864,0,0,0,2035221,748,748,988664,516,516
18805,264230623,54364,54364,262193012,51974,51974,249819904,46848,46848,0,0,0,2037611,2390,2390,989180,516,516
18813,264285704,55081,55081,262247701,54689,54689,249871744,51840,51840,0,0,0,2038003,392,392,989388,208,208
18823,264348077,62373,62373,262308844,61143,61143,249926272,54528,54528,0,0,0,2039233,1230,1230,990422,1034,1034
18830,264421080,73003,73003,262379264,70420,70420,249987328,61056,61056,0,0,0,2041816,2583,2583,990762,340,340
18838,264494804,73724,73724,262452292,73028,73028,250057600,70272,70272,0,0,0,2042512,696,696,990831,69,69
18849,264569680,74876,74876,262526158,73866,73866,250130432,72832,72832,0,0,0,2043522,1010,1010,990914,83,83
18857,264651956,82276,82276,262608158,82000,82000,250204160,73728,73728,0,0,0,2043798,276,276,991000,86,86
18865,264738224,86268,86268,262693717,85559,85559,250286080,81920,81920,0,0,0,2044507,709,709,991516,516,516
18881,264837714,99490,99490,262790941,97224,97224,250371456,85376,85376,0,0,0,2046773,2266,2266,993586,2070,2070
18891,264947090,109376,109376,262899266,108325,108325,250468480,97024,97024,0,0,0,2047824,1051,1051,994464,878,878
18902,265066956,119866,119866,263017309,118043,118043,250576640,108160,108160,0,0,0,2049647,1823,1823,995498,1034,1034
18911,265195282,128326,128326,263145139,127830,127830,250694528,117888,117888,0,0,0,2050143,496,496,995582,84,84
18922,265336010,140728,140728,263284317,139178,139178,250822272,127744,127744,0,0,0,2051693,1550,1550,996995,1413,1413
18930,265478692,142682,142682,263426799,142482,142482,250961280,139008,139008,0,0,0,2051893,200,200,997012,17,17
18940,265631202,152510,152510,263578982,152183,152183,251103616,142336,142336,0,0,0,2052220,327,327,997044,32,32
18947,265792825,161623,161623,263740258,161276,161276,251255680,152064,152064,0,0,0,2052567,347,347,997070,26,26
18956,265957317,164492,164492,263901991,161733,161733,251416832,161152,161152,0,0,0,2055326,2759,2759,997086,16,16
18964,266126426,169109,169109,264070820,168829,168829,251578496,161664,161664,0,0,0,2055606,280,280,997176,90,90
18974,266308231,181805,181805,264251293,180473,180473,251747200,168704,168704,0,0,0,2056938,1332,1332,998180,1004,1004
18988,266492133,183902,183902,264433646,182353,182353,251927552,180352,180352,0,0,0,2058487,1549,1549,998835,655,655
18996,266685124,192991,192991,264623776,190130,190130,252109824,182272,182272,0,0,0,2061348,2861,2861,999351,516,516
