BEGIN dimension=4 field=5
GROUP n=4 d=1 k=253 order=768 cyclic=false affine_classes=106 ms=81
GROUP n=4 d=1 k=254 order=384 cyclic=false affine_classes=92 ms=117
GROUP n=4 d=1 k=255 order=192 cyclic=false affine_classes=73 ms=90
GROUP n=4 d=1 k=256 order=96 cyclic=false affine_classes=50 ms=59
GROUP n=4 d=1 k=257 order=96 cyclic=false affine_classes=47 ms=68
GROUP n=4 d=1 k=258 order=192 cyclic=false affine_classes=64 ms=78
GROUP n=4 d=1 k=259 order=96 cyclic=false affine_classes=56 ms=50
GROUP n=4 d=1 k=260 order=96 cyclic=false affine_classes=50 ms=57
GROUP n=4 d=1 k=261 order=96 cyclic=false affine_classes=32 ms=64
GROUP n=4 d=1 k=262 order=96 cyclic=false affine_classes=38 ms=61
GROUP n=4 d=1 k=263 order=192 cyclic=false affine_classes=55 ms=88
GROUP n=4 d=1 k=264 order=192 cyclic=false affine_classes=46 ms=91
GROUP n=4 d=1 k=265 order=192 cyclic=false affine_classes=52 ms=86
GROUP n=4 d=1 k=266 order=192 cyclic=false affine_classes=46 ms=70
GROUP n=4 d=1 k=267 order=192 cyclic=false affine_classes=73 ms=82
GROUP n=4 d=1 k=268 order=96 cyclic=false affine_classes=68 ms=70
GROUP n=4 d=1 k=269 order=48 cyclic=false affine_classes=73 ms=52
GROUP n=4 d=1 k=270 order=48 cyclic=false affine_classes=43 ms=46
GROUP n=4 d=1 k=271 order=48 cyclic=false affine_classes=55 ms=54
GROUP n=4 d=1 k=272 order=48 cyclic=false affine_classes=37 ms=50
GROUP n=4 d=1 k=273 order=96 cyclic=false affine_classes=41 ms=62
GROUP n=4 d=1 k=274 order=96 cyclic=false affine_classes=47 ms=61
GROUP n=4 d=1 k=275 order=192 cyclic=false affine_classes=55 ms=86
GROUP n=4 d=1 k=276 order=96 cyclic=false affine_classes=41 ms=65
GROUP n=4 d=1 k=277 order=96 cyclic=false affine_classes=44 ms=65
GROUP n=4 d=1 k=278 order=48 cyclic=false affine_classes=49 ms=46
GROUP n=4 d=1 k=279 order=48 cyclic=false affine_classes=31 ms=45
GROUP n=4 d=1 k=280 order=48 cyclic=false affine_classes=43 ms=44
GROUP n=4 d=1 k=281 order=48 cyclic=false affine_classes=25 ms=54
GROUP n=4 d=1 k=282 order=96 cyclic=false affine_classes=32 ms=47
GROUP n=4 d=1 k=283 order=384 cyclic=false affine_classes=71 ms=117
GROUP n=4 d=1 k=284 order=384 cyclic=false affine_classes=74 ms=118
GROUP n=4 d=1 k=285 order=384 cyclic=false affine_classes=71 ms=92
GROUP n=4 d=1 k=286 order=192 cyclic=false affine_classes=52 ms=73
GROUP n=4 d=1 k=287 order=192 cyclic=false affine_classes=49 ms=70
GROUP n=4 d=1 k=288 order=18432 cyclic=false affine_classes=230 ms=142
GROUP n=4 d=1 k=289 order=9216 cyclic=false affine_classes=148 ms=107
GROUP n=4 d=1 k=290 order=9216 cyclic=false affine_classes=136 ms=96
GROUP n=4 d=1 k=291 order=4608 cyclic=false affine_classes=152 ms=169
GROUP n=4 d=1 k=292 order=3072 cyclic=false affine_classes=116 ms=84
GROUP n=4 d=1 k=293 order=1536 cyclic=false affine_classes=88 ms=55
GROUP n=4 d=1 k=294 order=1536 cyclic=false affine_classes=88 ms=65
GROUP n=4 d=1 k=295 order=4608 cyclic=false affine_classes=92 ms=68
GROUP n=4 d=1 k=296 order=4608 cyclic=false affine_classes=80 ms=66
GROUP n=4 d=1 k=297 order=4608 cyclic=false affine_classes=80 ms=60
GROUP n=4 d=1 k=298 order=1536 cyclic=false affine_classes=76 ms=64
GROUP n=4 d=1 k=299 order=1536 cyclic=false affine_classes=64 ms=49
GROUP n=4 d=1 k=300 order=1536 cyclic=false affine_classes=76 ms=64
GROUP n=4 d=1 k=301 order=1536 cyclic=false affine_classes=64 ms=51
GROUP n=4 d=1 k=302 order=2304 cyclic=false affine_classes=88 ms=65
GROUP n=4 d=1 k=303 order=2304 cyclic=false affine_classes=88 ms=65
GROUP n=4 d=1 k=304 order=768 cyclic=false affine_classes=56 ms=41
GROUP n=4 d=1 k=305 order=768 cyclic=false affine_classes=56 ms=48
GROUP n=4 d=1 k=306 order=768 cyclic=false affine_classes=56 ms=40
GROUP n=4 d=1 k=307 order=768 cyclic=false affine_classes=56 ms=41
GROUP n=4 d=1 k=308 order=4608 cyclic=false affine_classes=80 ms=67
GROUP n=4 d=1 k=309 order=1152 cyclic=false affine_classes=44 ms=37
GROUP n=4 d=1 k=310 order=384 cyclic=false affine_classes=28 ms=65
GROUP n=4 d=1 k=311 order=384 cyclic=false affine_classes=28 ms=63
GROUP n=4 d=1 k=312 order=768 cyclic=false affine_classes=93 ms=58
GROUP n=4 d=1 k=313 order=384 cyclic=false affine_classes=75 ms=93
GROUP n=4 d=1 k=314 order=384 cyclic=false affine_classes=60 ms=82
GROUP n=4 d=1 k=315 order=384 cyclic=false affine_classes=66 ms=80
GROUP n=4 d=1 k=316 order=384 cyclic=false affine_classes=51 ms=71
GROUP n=4 d=1 k=317 order=384 cyclic=false affine_classes=69 ms=79
GROUP n=4 d=1 k=318 order=192 cyclic=false affine_classes=60 ms=63
GROUP n=4 d=1 k=319 order=96 cyclic=false affine_classes=33 ms=47
GROUP n=4 d=1 k=320 order=192 cyclic=false affine_classes=48 ms=58
GROUP n=4 d=1 k=321 order=384 cyclic=false affine_classes=60 ms=76
GROUP n=4 d=1 k=322 order=192 cyclic=false affine_classes=48 ms=58
GROUP n=4 d=1 k=323 order=96 cyclic=false affine_classes=30 ms=39
GROUP n=4 d=1 k=324 order=192 cyclic=false affine_classes=42 ms=52
GROUP n=4 d=1 k=325 order=192 cyclic=false affine_classes=39 ms=50
GROUP n=4 d=1 k=326 order=192 cyclic=false affine_classes=33 ms=49
GROUP n=4 d=1 k=327 order=192 cyclic=false affine_classes=33 ms=46
GROUP n=4 d=1 k=328 order=192 cyclic=false affine_classes=51 ms=51
GROUP n=4 d=1 k=329 order=192 cyclic=false affine_classes=39 ms=46
GROUP n=4 d=1 k=330 order=96 cyclic=false affine_classes=45 ms=46
GROUP n=4 d=1 k=331 order=96 cyclic=false affine_classes=48 ms=44
GROUP n=4 d=1 k=332 order=96 cyclic=false affine_classes=24 ms=38
GROUP n=4 d=1 k=333 order=1152 cyclic=false affine_classes=93 ms=79
GROUP n=4 d=1 k=334 order=576 cyclic=false affine_classes=75 ms=114
GROUP n=4 d=1 k=335 order=288 cyclic=false affine_classes=60 ms=82
GROUP n=4 d=1 k=336 order=576 cyclic=false affine_classes=69 ms=104
